Orthogroup	ML_TRX
OG0010767	ML011740a.p1
OG0010767	ML044134a.p1
OG0010828	ML00073a.p1
OG0010849	ML044113a.p1
OG0010859	ML16352a.p1
OG0010861	ML21403a.p1
OG0010862	ML238321a.p1
OG0010863	ML23992a.p1
OG0011353	ML09864a.p1
OG0011355	ML07352a.p1
OG0011744	ML04478a.p1
OG0011814	ML016210a.p1
OG0011854	ML327421a.p1
OG0011871	ML094326a.p1
OG0011948	ML005713a.p1
OG0011958	ML016336a.p1
OG0011958	ML20573a.p1
OG0011961	ML02422a.p1
OG0011979	ML07897a.p1
OG0012587	ML08235a.p1
OG0012725	ML30451a.p1
OG0012760	ML014015a.p1
OG0012766	ML01195a.p1
OG0013484	ML04338a.p1
OG0013622	ML030519a.p1
OG0013655	ML154159a.p1
OG0014747	ML071150a.p1
