Orthogroup	CE_TRX
OG0002596	Y53F4B.15.p1
OG0002597	Y71F9AM.4a.p1
OG0002597	Y71F9AM.4b.p1
OG0002599	F54E7.7.p1
OG0002600	H27M09.2.p1
OG0002601	Y65B4A.8.p1
OG0002604	B0041.3.p1
OG0002605	F25H2.4.p1
OG0002606	Y113G7A.8.p1
OG0002607	Y54E10BR.5.p1
OG0002608	Y43F4B.5a.p1
OG0002608	Y43F4B.5b.p1
OG0002609	F37C12.1.p1
OG0002611	C18E9.6.p1
OG0002612	C11H1.2.p1
OG0002612	Y75B8A.16.p1
OG0002614	F42G8.12.p1
OG0002615	M7.5.p1
OG0002616	C39E9.14a.p1
OG0002616	C39E9.14b.p1
OG0002618	Y41C4A.14.p1
OG0002619	F27D4.1.p1
OG0002620	K07E8.7.p1
OG0002621	F33E11.3.p1
OG0002622	C27A7.5a.p1
OG0002622	C27A7.5b.p1
OG0002622	C27A7.5c.p1
OG0002622	C27A7.5d.p1
OG0002622	C27A7.5e.p1
OG0002623	F45H10.1a.p1
OG0002623	F45H10.1b.p1
OG0002624	Y54E2A.12.p1
OG0002626	W02F12.5.p1
OG0002627	C23G10.3.p1
OG0002628	C16C10.5.p1
OG0002629	B0280.1a.p1
OG0002629	B0280.1b.p1
OG0002630	T19B4.3.p1
OG0002633	W10D5.2.p1
OG0002634	M176.2.p1
OG0002635	C02E11.1a.p1
OG0002635	C02E11.1b.p1
OG0002636	Y42G9A.4a.p1
OG0002636	Y42G9A.4b.p1
OG0002636	Y42G9A.4c.p1
OG0002636	Y42G9A.4d.p1
OG0002637	Y57A10A.15.p1
OG0002639	F32D1.10.p1
OG0002644	T08G11.4a.p1
OG0002644	T08G11.4b.p1
OG0002645	DC2.8.p1
OG0002646	T11G6.1a.p1
OG0002646	T11G6.1b.p1
OG0002648	F35A5.8a.p1
OG0002648	F35A5.8b.p1
OG0002649	F42A8.2.p1
OG0002652	B0280.9.p1
OG0002655	K07C11.9.p1
OG0002656	Y97E10AR.6.p1
OG0002658	C37H5.6a.p1
OG0002658	C37H5.6b.p1
OG0002659	F46E10.8.p1
OG0002659	Y40G12A.1.p1
OG0002659	Y40G12A.2.p1
OG0002660	T24H10.1.p1
OG0002661	K09F5.1.p1
OG0002661	R03D7.4.p1
OG0002662	E01A2.1a.p1
OG0002662	E01A2.1b.p1
OG0002663	ZK897.1a.p1
OG0002663	ZK897.1b.p1
OG0002663	ZK897.1c.p1
OG0002663	ZK897.1d.p1
OG0002663	ZK897.1e.p1
OG0002663	ZK897.1g.p1
OG0002664	R53.6.p1
OG0002665	F43H9.2a.p1
OG0002665	F43H9.2b.p1
OG0002665	T22G5.5.p1
OG0002666	F38B7.1a.p1
OG0002666	F38B7.1b.p1
OG0002667	F30A10.5a.p1
OG0002667	F30A10.5b.p1
OG0002668	F44A6.1a.p1
OG0002668	F44A6.1b.p1
OG0002669	C10F3.5a.p1
OG0002669	C10F3.5b.p1
OG0002670	C04F12.10.p1
OG0002671	ZK616.4.p1
OG0002673	F43G9.10.p1
OG0002674	F58B3.5a.p1
OG0002674	F58B3.5b.p1
OG0002675	T20G5.2.p1
OG0002676	B0365.1.p1
OG0002676	D1005.1.p1
OG0002677	T01H3.1.p1
OG0002678	C03G5.1.p1
OG0002678	C34B2.7.p1
OG0002679	R07E5.8.p1
OG0002680	C02F5.9.p1
OG0002681	T05B11.3.p1
OG0002682	ZK512.2a.p1
OG0002682	ZK512.2b.p1
OG0002683	C35D10.1.p1
OG0002684	W06B4.3.p1
OG0002685	R10E4.5a.p1
OG0002685	R10E4.5b.p1
OG0002685	R10E4.5c.p1
OG0002685	R10E4.5d.p1
OG0002686	Y74C9A.3.p1
OG0002688	F53A3.3a.p1
OG0002688	F53A3.3b.p1
OG0002689	T16G12.5.p1
OG0002691	Y48G1C.9.p1
OG0002692	C53H9.2a.p1
OG0002692	C53H9.2b.p1
OG0002692	C53H9.2c.p1
OG0002693	C27F2.8.p1
OG0002694	T08D10.1.p1
OG0002695	T10F2.4.p1
OG0002696	T03F6.5.p1
OG0002697	C54G10.2a.p1
OG0002698	Y47G6A.18.p1
OG0002699	R01H10.1.p1
OG0002700	F32H2.4.p1
OG0002704	F52C9.7.p1
OG0002705	F45E12.2.p1
OG0002707	Y79H2A.6.p1
OG0002708	R09B3.5.p1
OG0002711	C06E1.10.p1
OG0002712	Y53C12B.1.p1
OG0002714	Y45F10D.4.p1
OG0002715	F57C9.1a.p1
OG0002715	F57C9.1b.p1
OG0002715	F57C9.1c.p1
OG0002717	F36D4.6.p1
OG0002717	T14G11.3.p1
OG0002717	W06H3.1.p1
OG0002718	C33H5.9.p1
OG0002719	F23F12.6.p1
OG0002722	C41D11.2.p1
OG0002723	C16A3.1a.p1
OG0002723	C16A3.1b.p1
OG0002723	C16A3.1c.p1
OG0002724	Y47D9A.1a.p1
OG0002724	Y47D9A.1b.p1
OG0002726	F57B9.4a.p1
OG0002726	F57B9.4b.p1
OG0002726	F57B9.4c.p1
OG0002726	F57B9.4d.p1
OG0002726	F57B9.4e.p1
OG0002727	W09G3.2.p1
OG0002728	F20B6.2.p1
OG0002728	Y110A7A.12.p1
OG0002729	F32B6.8a.p1
OG0002729	F32B6.8b.p1
OG0002730	B0035.5.p1
OG0002731	Y54G2A.31.p1
OG0002732	C44C1.2.p1
OG0002732	R09B5.12.p1
OG0002733	W04G3.4.p1
OG0002734	C15H11.9.p1
OG0002738	Y105E8B.8a.p1
OG0002738	Y105E8B.8b.p1
OG0002738	Y105E8B.8c.p1
OG0002739	K02F2.3.p1
OG0002740	F08F8.2.p1
OG0002741	T19D7.3.p1
OG0002741	W04G3.2.p1
OG0002741	W04G3.3.p1
OG0002741	W04G3.8.p1
OG0002741	Y65B4BR.2.p1
OG0002746	F01F1.5.p1
OG0002746	F44B9.1a.p1
OG0002746	F44B9.1b.p1
OG0002746	F44B9.1c.p1
OG0002748	F31E3.4.p1
OG0002750	W07E11.1.p1
OG0002772	F11H8.1.p1
OG0002776	R05D3.7.p1
OG0002776	ZC262.7.p1
OG0002777	CC4.3.p1
OG0002782	F25H2.8.p1
OG0002786	C17G10.1.p1
OG0002787	K12H4.3.p1
OG0002788	C55F2.1a.p1
OG0002788	C55F2.1b.p1
OG0002788	C55F2.1c.p1
OG0002789	Y45G12B.1a.p1
OG0002789	Y45G12B.1b.p1
OG0002789	Y45G12B.1c.p1
OG0002790	F47G3.2.p1
OG0002790	ZK637.5.p1
OG0002791	Y47D3A.4.p1
OG0002792	R05D3.2.p1
OG0002793	Y25C1A.7a.p1
OG0002793	Y25C1A.7b.p1
OG0002793	Y25C1A.7c.p1
OG0002795	F43G9.5.p1
OG0002796	F28D1.1.p1
OG0002797	C34F6.10.p1
OG0002798	F01F1.8a.p1
OG0002798	F01F1.8b.p1
OG0002799	F58A4.4a.p1
OG0002799	F58A4.4b.p1
OG0002799	T24C4.5.p1
OG0002801	ZK524.3a.p1
OG0002801	ZK524.3b.p1
OG0002801	ZK524.3c.p1
OG0002805	Y94H6A.5a.p1
OG0002805	Y94H6A.5b.p1
OG0002807	F22F7.7.p1
OG0002808	F02E8.5.p1
OG0002808	K06A1.5.p1
OG0002809	T12D8.7.p1
OG0002810	Y48G8AR.1.p1
OG0002811	F07A11.5.p1
OG0002813	R160.1a.p1
OG0002813	R160.1b.p1
OG0002814	H15N14.2a.p1
OG0002814	H15N14.2b.p1
OG0002815	W02B12.9.p1
OG0002816	C02B10.1.p1
OG0002817	C01F1.2.p1
OG0002818	F17C11.10.p1
OG0002819	C03D6.5.p1
OG0002819	F10G7.3.p1
OG0002820	Y54E10A.10.p1
OG0002822	Y55F3AM.4.p1
OG0002823	Y105E8A.23a.p1
OG0002823	Y105E8A.23b.p1
OG0002824	C46H11.3.p1
OG0002824	M01B12.3.p1
OG0002825	Y116A8C.32.p1
OG0002829	F10C2.4.p1
OG0002830	K08D10.12.p1
OG0002831	F10G7.4.p1
OG0002831	K08A8.3.p1
OG0002832	F35G12.4a.p1
OG0002832	F35G12.4b.p1
OG0002832	F35G12.4c.p1
OG0002833	T19B4.4.p1
OG0002835	Y54H5A.1.p1
OG0002836	F13B9.8a.p1
OG0002836	F13B9.8b.p1
OG0002836	F41G3.4.p1
OG0002837	Y50D7A.4.p1
OG0002839	W07E6.1.p1
OG0002840	Y105C5B.9.p1
OG0002841	C06A8.6.p1
OG0002841	T09A5.9.p1
OG0002842	C05E11.1.p1
OG0002843	K02A4.1.p1
OG0002843	Y44A6D.5.p1
OG0002844	C16C10.7.p1
OG0002845	T12F5.5a.p1
OG0002845	T12F5.5b.p1
OG0002846	Y42H9AR.1.p1
OG0002847	F28B3.8.p1
OG0002848	K07F5.13a.p1
OG0002848	K07F5.13b.p1
OG0002848	K07F5.13c.p1
OG0002849	R186.7.p1
OG0002850	F13D12.4a.p1
OG0002850	F13D12.4b.p1
OG0002851	Y54H5A.3.p1
OG0002852	F37B12.2.p1
OG0002853	ZK177.4.p1
OG0002854	CD4.6.p1
OG0002855	E02H1.1.p1
OG0002857	F58B3.4.p1
OG0002858	F56H1.4.p1
OG0002860	Y110A2AL.13.p1
OG0002861	Y24F12A.2.p1
OG0002865	W08E3.1.p1
OG0002866	F38A1.8.p1
OG0002867	T05G5.6.p1
OG0002867	Y105E8A.4.p1
OG0002868	C44B7.1.p1
OG0002869	C34E10.4b.p1
OG0002870	Y110A7A.13.p1
OG0002871	Y76B12C.2.p1
OG0002872	K09H9.6.p1
OG0002872	M04F3.2.p1
OG0002873	C15F1.6.p1
OG0002874	R02D3.3.p1
OG0002876	F01F1.10a.p1
OG0002876	F01F1.10b.p1
OG0002876	F01F1.10c.p1
OG0002877	D1025.2.p1
OG0002877	F52A8.5.p1
OG0002879	R12E2.2.p1
OG0002880	F56A8.6.p1
OG0002881	Y56A3A.32.p1
OG0002882	F39H2.2a.p1
OG0002882	F39H2.2b.p1
OG0002883	F56A3.1.p1
OG0002884	C17G10.9a.p1
OG0002884	C17G10.9b.p1
OG0002885	T05H4.10.p1
OG0002887	Y54E10BR.6.p1
OG0002888	R09D1.13.p1
OG0002888	ZC581.9.p1
OG0002890	F47G4.7.p1
OG0002891	K09A9.4.p1
OG0002892	T18H9.7a.p1
OG0002892	T18H9.7c.p1
OG0002893	T06D8.8.p1
OG0002895	K02C4.4.p1
OG0002895	ZK622.4.p1
OG0002896	Y69A2AR.21.p1
OG0002898	C25A1.3.p1
OG0002900	F16B4.8.p1
OG0002900	K06A5.7.p1
OG0002900	R05H5.2.p1
OG0002900	ZK637.11.p1
OG0002901	F26H9.4.p1
OG0002901	W06B3.1.p1
OG0002902	T03F6.1.p1
OG0002904	Y43F4B.4.p1
OG0002906	Y47D7A.14a.p1
OG0002906	Y47D7A.14b.p1
OG0002906	Y47D7A.16.p1
OG0002907	F10G7.8.p1
OG0002909	K06H7.3.p1
OG0002910	F43D9.5.p1
OG0002910	F48D6.1.p1
OG0002910	K10D3.3.p1
OG0002911	Y39B6A.14.p1
OG0002912	F11A10.2.p1
OG0002914	Y37D8A.22.p1
OG0002916	K01C8.9.p1
OG0002918	R02D3.5.p1
OG0002919	ZK1236.1.p1
OG0002920	C34B2.5.p1
OG0002921	T14D7.1.p1
OG0002922	C17H12.14.p1
OG0002923	T05F1.6.p1
OG0002925	B0361.10.p1
OG0002926	Y6D11A.2.p1
OG0002927	Y108G3AL.2.p1
OG0002929	F25B4.6.p1
OG0002930	W06E11.1.p1
OG0002931	F29B9.6.p1
OG0002932	Y57G11C.15a.p1
OG0002932	Y57G11C.15b.p1
OG0002934	C47B2.7a.p1
OG0002934	C47B2.7b.p1
OG0002935	T23G7.3.p1
OG0002937	JC8.2.p1
OG0002938	C52E4.3.p1
OG0002939	Y45F10A.4.p1
OG0002945	T20D3.6.p1
OG0002949	B0035.2.p1
OG0002949	C47A4.1.p1
OG0002950	T04H1.4a.p1
OG0002950	T04H1.4b.p1
OG0002953	C05E4.9a.p1
OG0002953	C05E4.9b.p1
OG0002955	C29A12.4a.p1
OG0002955	C29A12.4b.p1
OG0002955	C29A12.4c.p1
OG0002955	C29A12.4d.p1
OG0002955	C29A12.4e.p1
OG0002955	C29A12.4f.p1
OG0002955	C29A12.4g.p1
OG0002955	C29A12.4h.p1
OG0002955	C29A12.4i.p1
OG0002955	C29A12.4j.p1
OG0002956	C41G7.9a.p1
OG0002956	C41G7.9b.p1
OG0002957	F07D3.3.p1
OG0002957	T07F10.3.p1
OG0002960	W01C8.6a.p1
OG0002960	W01C8.6b.p1
OG0002960	ZC416.8a.p1
OG0002985	C11D9.1.p1
OG0002987	C47D12.8.p1
OG0002990	Y55F3AM.15.p1
OG0002991	C14A4.2.p1
OG0002992	Y66D12A.9.p1
OG0003001	W04A4.5.p1
OG0003002	F21H12.6.p1
OG0003004	F02E8.1.p1
OG0003004	F35G12.10.p1
OG0003008	Y111B2A.12a.p1
OG0003008	Y111B2A.12b.p1
OG0003009	C09G5.2a.p1
OG0003009	C09G5.2b.p1
OG0003010	C31H2.4.p1
OG0003010	T21C12.2.p1
OG0003011	Y56A3A.2.p1
OG0003012	ZK945.2.p1
OG0003013	T04A8.6.p1
OG0003015	Y80D3A.1.p1
OG0003016	Y38C1AA.2.p1
OG0003017	T23F6.4.p1
OG0003018	Y37E11B.5.p1
OG0003019	H21P03.2.p1
OG0003020	K09A9.6a.p1
OG0003020	K09A9.6b.p1
OG0003020	K09A9.6c.p1
OG0003022	F53F10.4.p1
OG0003023	F32A5.7.p1
OG0003024	C26E6.11.p1
OG0003025	F08F3.4.p1
OG0003026	C55B7.8.p1
OG0003027	Y57G11C.13.p1
OG0003028	C08B11.5.p1
OG0003029	Y17G7B.7.p1
OG0003030	ZK1128.8a.p1
OG0003030	ZK1128.8b.p1
OG0003031	R74.6.p1
OG0003032	C47B2.4.p1
OG0003033	R05D11.3.p1
OG0003035	C05C8.7.p1
OG0003035	ZK632.4.p1
OG0003036	T13F2.2.p1
OG0003037	C15C7.1.p1
OG0003038	Y45F10D.7.p1
OG0003039	F32H2.2.p1
OG0003040	F09F7.7a.p1
OG0003040	F09F7.7b.p1
OG0003041	T03G11.3.p1
OG0003043	Y48E1B.3a.p1
OG0003043	Y48E1B.3b.p1
OG0003043	Y48E1B.3c.p1
OG0003043	Y48E1B.3d.p1
OG0003047	F55A11.2.p1
OG0003048	H06H21.3.p1
OG0003049	C05D11.8.p1
OG0003051	K01G5.4.p1
OG0003052	H14E04.5.p1
OG0003053	R151.10.p1
OG0003054	C47E12.7.p1
OG0003055	Y119D3B.16.p1
OG0003057	F45G2.8.p1
OG0003058	Y73E7A.3a.p1
OG0003058	Y73E7A.3b.p1
OG0003059	T03F6.3.p1
OG0003060	C16A3.4.p1
OG0003061	F47B10.2.p1
OG0003062	K01G5.1.p1
OG0003063	C14A4.1.p1
OG0003064	Y116A8C.27a.p1
OG0003064	Y116A8C.27b.p1
OG0003065	F58G11.6.p1
OG0003066	C06G3.10.p1
OG0003067	F10B5.6.p1
OG0003069	T07C4.1.p1
OG0003070	Y18H1A.2.p1
OG0003072	F49E8.1.p1
OG0003073	Y71G12B.12a.p1
OG0003073	Y71G12B.12b.p1
OG0003074	T04A8.7a.p1
OG0003074	T04A8.7b.p1
OG0003075	E03H4.8.p1
OG0003075	F38E11.5.p1
OG0003076	T10C6.5.p1
OG0003077	Y37D8A.14.p1
OG0003078	C08B6.9.p1
OG0003079	F55C5.8.p1
OG0003080	JC8.6a.p1
OG0003080	JC8.6b.p1
OG0003081	T08B2.10.p1
OG0003082	T02H6.11.p1
OG0003084	F53H1.3.p1
OG0003086	H43I07.2.p1
OG0003087	C35D10.4.p1
OG0003090	B0035.11.p1
OG0003091	Y119C1B.4.p1
OG0003092	C16C10.2.p1
OG0003094	ZK1098.5.p1
OG0003095	E01A2.6.p1
OG0003097	C15H9.7.p1
OG0003098	C53B7.4.p1
OG0003098	K07A12.3.p1
OG0003100	W09C5.6a.p1
OG0003101	F17C11.8.p1
OG0003102	Y39E4A.3a.p1
OG0003102	Y39E4A.3b.p1
OG0003102	Y43F4A.4.p1
OG0003104	K01G5.5.p1
OG0003105	H37A05.1.p1
OG0003106	T24H7.1.p1
OG0003108	M01F1.4a.p1
OG0003108	M01F1.4b.p1
OG0003109	T20G5.1.p1
OG0003110	F53H8.1.p1
OG0003111	F23C8.4.p1
OG0003112	F53F4.10.p1
OG0003114	C34C12.8.p1
OG0003115	F55A4.1.p1
OG0003116	ZK688.9.p1
OG0003117	F11C1.1.p1
OG0003117	F42H10.2.p1
OG0003117	ZK616.3.p1
OG0003118	D1054.2.p1
OG0003119	T09B4.9.p1
OG0003120	Y48B6A.1.p1
OG0003122	T27F2.1.p1
OG0003123	C37H5.5.p1
OG0003125	C36B1.3.p1
OG0003127	F39H11.5.p1
OG0003128	Y37D8A.18.p1
OG0003129	C35D10.5.p1
OG0003130	F26E4.9.p1
OG0003131	M106.4a.p1
OG0003131	M106.4b.p1
OG0003131	M106.4c.p1
OG0003132	Y38F1A.6.p1
OG0003133	Y55F3AM.9.p1
OG0003134	Y87G2A.8a.p1
OG0003134	Y87G2A.8b.p1
OG0003135	C14B1.5.p1
OG0003136	F17C11.7a.p1
OG0003136	F17C11.7b.p1
OG0003137	D1054.15a.p1
OG0003137	D1054.15b.p1
OG0003138	Y46G5A.5.p1
OG0003139	C27F2.4.p1
OG0003140	W06H3.3.p1
OG0003142	Y48E1B.2a.p1
OG0003142	Y48E1B.2b.p1
OG0003143	ZK20.5.p1
OG0003144	ZK652.6a.p1
OG0003144	ZK652.6b.p1
OG0003145	Y45G12B.3.p1
OG0003146	C04F12.4.p1
OG0003147	C46A5.9.p1
OG0003148	C33H5.18a.p1
OG0003148	C33H5.18b.p1
OG0003149	E04F6.5a.p1
OG0003150	K04G2.5.p1
OG0003151	F56D12.1a.p1
OG0003151	F56D12.1b.p1
OG0003151	F56D12.1c.p1
OG0003151	F56D12.1d.p1
OG0003152	Y54H5A.4.p1
OG0003154	F43G6.9.p1
OG0003156	T03F1.3.p1
OG0003157	F35H10.7.p1
OG0003159	F55F8.5.p1
OG0003160	ZK637.7a.p1
OG0003160	ZK637.7b.p1
OG0003161	T06D8.7.p1
OG0003162	C47E12.1.p1
OG0003163	T09B4.10.p1
OG0003168	F17A9.2.p1
OG0003169	F10B5.5.p1
OG0003170	F53F10.5.p1
OG0003171	ZK1251.9.p1
OG0003174	F44E2.6a.p1
OG0003174	F44E2.6b.p1
OG0003179	Y43H11AL.2.p1
OG0003180	T19B10.8.p1
OG0003181	Y40B1B.8.p1
OG0003183	T04A8.5.p1
OG0003187	F41H10.5.p1
OG0003187	K12H6.6a.p1
OG0003187	K12H6.6b.p1
OG0003187	M02B1.3.p1
OG0003187	Y48G8AL.13.p1
OG0003187	Y63D3A.8.p1
OG0003188	C16C10.11.p1
OG0003195	E03H4.4.p1
OG0003195	F02C9.2.p1
OG0003195	F46F5.11.p1
OG0003195	F56A4.6.p1
OG0003195	F56H6.7.p1
OG0003195	F56H6.9.p1
OG0003195	T15B7.10.p1
OG0003195	T15B7.17.p1
OG0003195	T15B7.7.p1
OG0003195	T15B7.8.p1
OG0003195	Y45G12C.11.p1
OG0003195	ZK105.3.p1
OG0003224	C33F10.14.p1
OG0003225	F13H8.7.p1
OG0003226	F37B12.3.p1
OG0003228	K02F2.1a.p1
OG0003228	K02F2.1b.p1
OG0003229	Y62E10A.10.p1
OG0003233	F32D8.14.p1
OG0003235	C05D11.1.p1
OG0003237	F20D1.2.p1
OG0003238	R12C12.2.p1
OG0003239	Y18D10A.9.p1
OG0003240	T09A5.6.p1
OG0003245	R02D3.2.p1
OG0003246	F26F4.11.p1
OG0003249	K02B2.5.p1
OG0003251	R08C7.10a.p1
OG0003251	R08C7.10b.p1
OG0003251	R08C7.10c.p1
OG0003252	C08H9.3a.p1
OG0003252	C08H9.3b.p1
OG0003253	C55B6.2.p1
OG0003253	Y54E10BL.4.p1
OG0003254	D1007.7.p1
OG0003255	Y37D8A.10.p1
OG0003256	H06I04.2.p1
OG0003257	M18.6.p1
OG0003258	C01G5.6.p1
OG0003259	F28C6.3.p1
OG0003260	B0414.8a.p1
OG0003260	B0414.8b.p1
OG0003264	K07A1.9a.p1
OG0003264	K07A1.9b.p1
OG0003264	K07A1.9c.p1
OG0003265	C16C2.4.p1
OG0003268	K04G7.10.p1
OG0003269	Y94H6A.7.p1
OG0003272	C01G10.8.p1
OG0003273	T20H4.5.p1
OG0003276	ZK783.2.p1
OG0003277	D2045.7.p1
OG0003279	W02A11.1.p1
OG0003280	T25B9.1.p1
OG0003281	F58B3.6.p1
OG0003282	T22C1.10a.p1
OG0003282	T22C1.10b.p1
OG0003284	Y54F10AL.1a.p1
OG0003284	Y54F10AL.1b.p1
OG0003285	C55A6.10a.p1
OG0003285	C55A6.10b.p1
OG0003286	H21P03.1.p1
OG0003287	F53F4.14.p1
OG0003288	Y111B2A.4a.p1
OG0003289	H43I07.1.p1
OG0003290	C26E6.6.p1
OG0003291	W09C5.1.p1
OG0003292	Y87G2A.11.p1
OG0003293	ZK686.4.p1
OG0003296	C06A12.3a.p1
OG0003296	C06A12.3b.p1
OG0003296	C06A12.3c.p1
OG0003296	T24H7.3.p1
OG0003296	Y43F8B.2a.p1
OG0003296	Y43F8B.2b.p1
OG0003296	Y43F8B.2c.p1
OG0003296	Y43F8B.2d.p1
OG0003296	Y43F8B.2e.p1
OG0003296	Y43F8B.2f.p1
OG0003298	T27F7.3.p1
OG0003300	K04G7.11.p1
OG0003302	F53A2.5.p1
OG0003303	B0250.5.p1
OG0003304	ZC168.3a.p1
OG0003305	F59C6.4.p1
OG0003307	F31D4.2.p1
OG0003308	R10E4.4.p1
OG0003309	Y111B2A.11.p1
OG0003310	F55C5.5.p1
OG0003311	F37A4.1.p1
OG0003313	B0261.4a.p1
OG0003313	B0261.4b.p1
OG0003314	Y54H5A.2.p1
OG0003315	Y44F5A.1.p1
OG0003316	F58A4.7a.p1
OG0003316	F58A4.7b.p1
OG0003316	F58A4.7c.p1
OG0003316	F58A4.7d.p1
OG0003317	C37H5.8.p1
OG0003320	Y71H2AR.1.p1
OG0003323	Y62E10A.8a.p1
OG0003324	C33H5.8.p1
OG0003325	Y24D9A.8a.p1
OG0003326	ZK809.2.p1
OG0003328	ZK856.13.p1
OG0003330	ZK856.9.p1
OG0003332	R06C1.2.p1
OG0003334	F20A1.9.p1
OG0003334	Y55F3BR.1.p1
OG0003336	C34E10.2.p1
OG0003337	T05C12.7.p1
OG0003338	Y47D3A.21.p1
OG0003339	R05D11.4.p1
OG0003340	Y39E4B.1.p1
OG0003341	C54G4.6.p1
OG0003342	F55H2.2.p1
OG0003343	Y54E5A.6.p1
OG0003344	Y53F4B.4a.p1
OG0003344	Y53F4B.4b.p1
OG0003346	Y110A7A.4.p1
OG0003347	F49D11.10.p1
OG0003348	C45G3.1.p1
OG0003349	Y87G2A.6.p1
OG0003351	W07E6.2.p1
OG0003352	E02A10.1.p1
OG0003353	F25H2.1.p1
OG0003354	T27F7.1.p1
OG0003355	D1081.2.p1
OG0003358	Y69A2AR.18a.p1
OG0003358	Y69A2AR.18b.p1
OG0003358	Y69A2AR.18c.p1
OG0003360	Y113G7B.16.p1
OG0003361	T24C12.3.p1
OG0003364	K01C8.10.p1
OG0003365	Y71G12B.8.p1
OG0003366	W09D10.3.p1
OG0003368	F26G1.1.p1
OG0003370	F56B3.11a.p1
OG0003370	F56B3.11b.p1
OG0003371	F22B5.9.p1
OG0003372	K08B4.1a.p1
OG0003372	K08B4.1b.p1
OG0003373	Y52B11A.9.p1
OG0003374	F34D10.2.p1
OG0003375	W06B4.1.p1
OG0003375	W06B4.2.p1
OG0003376	F58F6.4.p1
OG0003379	F35B3.5a.p1
OG0003379	F35B3.5b.p1
OG0003380	W02G9.3.p1
OG0003382	F21F3.3.p1
OG0003382	M01E11.1.p1
OG0003383	D2024.6.p1
OG0003385	ZK1236.7a.p1
OG0003385	ZK1236.7b.p1
OG0003386	D1054.13a.p1
OG0003386	D1054.13b.p1
OG0003387	Y53C12B.2.p1
OG0003388	T14B4.1.p1
OG0003390	C36B1.4.p1
OG0003391	T20B12.7.p1
OG0003392	Y39B6A.36.p1
OG0003393	Y67H2A.6a.p1
OG0003393	Y67H2A.6b.p1
OG0003394	Y105E8B.5.p1
OG0003395	T07A5.2.p1
OG0003396	C33H5.19.p1
OG0003398	M110.3.p1
OG0003399	T10B5.5a.p1
OG0003399	T10B5.5b.p1
OG0003401	Y38A8.2.p1
OG0003402	H24K24.3a.p1
OG0003402	H24K24.3b.p1
OG0003402	Y50D4C.2.p1
OG0003403	F57B9.10a.p1
OG0003403	F57B9.10b.p1
OG0003404	C27F2.5.p1
OG0003405	Y39A3CR.3a.p1
OG0003405	Y39A3CR.3b.p1
OG0003406	C53B4.6.p1
OG0003406	F15B10.1a.p1
OG0003406	F15B10.1b.p1
OG0003407	Y110A7A.8.p1
OG0003408	T20G5.5.p1
OG0003409	C10H11.8a.p1
OG0003409	C10H11.8b.p1
OG0003410	C50F4.11.p1
OG0003411	F12F6.6.p1
OG0003412	ZK430.7.p1
OG0003414	R07E5.1.p1
OG0003416	D2030.9a.p1
OG0003416	D2030.9b.p1
OG0003416	D2030.9c.p1
OG0003418	K08F4.3.p1
OG0003418	T04G9.5.p1
OG0003419	F25H2.6.p1
OG0003421	F13H10.3a.p1
OG0003421	F13H10.3b.p1
OG0003421	F13H10.3c.p1
OG0003424	F35D11.3.p1
OG0003428	M05D6.2.p1
OG0003431	ZK632.7.p1
OG0003433	F54B11.3a.p1
OG0003433	F54B11.3b.p1
OG0003433	F57B1.2.p1
OG0003436	F46F11.5.p1
OG0003446	Y73F8A.5.p1
OG0003479	ZK1128.1.p1
OG0003482	K07G5.3.p1
OG0003483	F08G12.1.p1
OG0003485	Y49A3A.3.p1
OG0003487	Y37D8A.17.p1
OG0003488	T21C9.12.p1
OG0003489	F54C9.11.p1
OG0003490	C30C11.2.p1
OG0003491	C02F5.6a.p1
OG0003491	C02F5.6b.p1
OG0003492	T05C12.10.p1
OG0003492	ZK377.1.p1
OG0003493	K02C4.3.p1
OG0003495	Y67D2.4a.p1
OG0003495	Y67D2.4b.p1
OG0003497	F08B4.5.p1
OG0003501	ZK353.8.p1
OG0003503	W03B1.4.p1
OG0003504	K02B12.5.p1
OG0003505	Y71H2AM.9.p1
OG0003506	C50H11.1.p1
OG0003506	F41C3.3.p1
OG0003507	R166.3.p1
OG0003508	F02A9.4b.p1
OG0003509	T25G3.3.p1
OG0003511	Y38F2AR.12a.p1
OG0003511	Y38F2AR.12b.p1
OG0003516	Y49F6B.2.p1
OG0003517	W02D3.2.p1
OG0003518	C54C6.6.p1
OG0003521	Y45F10D.11a.p1
OG0003521	Y45F10D.11b.p1
OG0003522	C05D11.12.p1
OG0003523	K05C4.1.p1
OG0003524	C05C10.3.p1
OG0003525	Y71H2B.3.p1
OG0003527	Y54E10BR.2.p1
OG0003528	Y71F9AM.5a.p1
OG0003528	Y71F9AM.5b.p1
OG0003531	C46F11.4.p1
OG0003533	B0464.6.p1
OG0003534	F56A3.2.p1
OG0003538	Y76A2B.1.p1
OG0003539	ZK970.4.p1
OG0003540	Y71H2AM.6a.p1
OG0003541	C14A4.4a.p1
OG0003541	C14A4.4b.p1
OG0003543	T06D10.2.p1
OG0003544	W02D9.1a.p1
OG0003544	W02D9.1b.p1
OG0003546	C08B11.8.p1
OG0003547	F44G4.1.p1
OG0003549	F33G12.5.p1
OG0003550	F57B9.5.p1
OG0003551	B0238.10.p1
OG0003553	T23G11.7b.p1
OG0003554	Y74C10AL.2.p1
OG0003555	C18A3.3.p1
OG0003556	R166.4.p1
OG0003557	H20J04.8.p1
OG0003558	B0272.2.p1
OG0003558	M03E7.5.p1
