Orthogroup	SU_TRX
OG0001955	WHL22.453561.2.p1
OG0001955	WHL22.453561.3.p1
OG0001955	WHL22.659040.0.p1
OG0001956	WHL22.765234.2.p2
OG0001957	WHL22.471008.0.p1
OG0001957	WHL22.471008.1.p1
OG0001957	WHL22.471008.2.p1
OG0001957	WHL22.471008.3.p1
OG0001959	WHL22.2167.0.p1
OG0001960	WHL22.303851.0.p1
OG0001960	WHL22.303851.1.p1
OG0001960	WHL22.303857.0.p1
OG0001961	WHL22.417189.0.p1
OG0001961	WHL22.417189.1.p1
OG0001961	WHL22.417189.2.p1
OG0001962	WHL22.171970.0.p1
OG0001962	WHL22.312182.0.p1
OG0001963	WHL22.502923.0.p1
OG0001964	WHL22.150097.0.p1
OG0001966	WHL22.14903.3.p1
OG0001966	WHL22.14903.4.p1
OG0001967	WHL22.442106.0.p1
OG0001967	WHL22.443502.0.p1
OG0001968	WHL22.245703.0.p1
OG0001968	WHL22.245703.1.p1
OG0001968	WHL22.6721.1.p1
OG0001970	WHL22.229257.0.p1
OG0001970	WHL22.229263.0.p1
OG0001970	WHL22.229267.0.p1
OG0001971	WHL22.707561.0.p1
OG0001971	WHL22.707561.1.p1
OG0001972	WHL22.469190.0.p1
OG0001972	WHL22.469190.1.p1
OG0001973	WHL22.55113.0.p1
OG0001974	WHL22.438655.0.p1
OG0001974	WHL22.454133.0.p1
OG0001976	WHL22.700448.0.p1
OG0001977	WHL22.625905.0.p1
OG0001978	WHL22.756959.0.p1
OG0001978	WHL22.756959.1.p1
OG0001978	WHL22.756959.2.p1
OG0001979	WHL22.642838.0.p1
OG0001979	WHL22.642838.1.p1
OG0001979	WHL22.642838.2.p1
OG0001979	WHL22.642838.3.p1
OG0001980	WHL22.502760.0.p1
OG0001980	WHL22.502760.1.p1
OG0001980	WHL22.502760.2.p1
OG0001980	WHL22.734492.2.p1
OG0001981	WHL22.50583.1.p1
OG0001982	WHL22.221549.0.p1
OG0001982	WHL22.629273.0.p1
OG0001983	WHL22.125013.0.p1
OG0001983	WHL22.641344.0.p1
OG0001983	WHL22.641344.1.p1
OG0001983	WHL22.641344.2.p1
OG0001983	WHL22.768797.3.p1
OG0001985	WHL22.513137.0.p1
OG0001985	WHL22.513137.1.p1
OG0001985	WHL22.763726.0.p1
OG0001986	WHL22.107727.0.p1
OG0001986	WHL22.527661.0.p1
OG0001987	WHL22.24896.0.p1
OG0001987	WHL22.24896.1.p1
OG0001988	WHL22.56074.0.p1
OG0001988	WHL22.56074.1.p1
OG0001989	WHL22.84136.0.p1
OG0001990	WHL22.770270.0.p1
OG0001991	WHL22.104814.0.p1
OG0001991	WHL22.683578.0.p1
OG0001992	WHL22.228240.0.p1
OG0001992	WHL22.228240.1.p1
OG0001992	WHL22.731680.0.p1
OG0001993	WHL22.426305.1.p1
OG0001993	WHL22.593652.0.p1
OG0001993	WHL22.593652.1.p1
OG0001994	WHL22.128264.0.p1
OG0001995	WHL22.480857.0.p1
OG0001995	WHL22.480857.1.p1
OG0001996	WHL22.590093.0.p1
OG0001997	WHL22.172318.0.p1
OG0001997	WHL22.476402.0.p1
OG0001997	WHL22.476402.1.p1
OG0001998	WHL22.44721.0.p1
OG0001998	WHL22.44721.1.p1
OG0001998	WHL22.44721.2.p1
OG0001999	WHL22.739167.0.p1
OG0002000	WHL22.239622.0.p1
OG0002000	WHL22.239622.1.p1
OG0002000	WHL22.239908.0.p1
OG0002000	WHL22.239908.1.p1
OG0002000	WHL22.239908.2.p1
OG0002000	WHL22.487741.1.p1
OG0002002	WHL22.451046.0.p2
OG0002004	WHL22.566192.0.p1
OG0002004	WHL22.566192.1.p1
OG0002004	WHL22.586015.0.p1
OG0002010	WHL22.32425.0.p1
OG0002010	WHL22.346668.0.p1
OG0002010	WHL22.346707.0.p1
OG0002010	WHL22.346815.0.p1
OG0002010	WHL22.414058.0.p1
OG0002010	WHL22.487291.0.p1
OG0002010	WHL22.487291.1.p1
OG0002010	WHL22.487291.2.p1
OG0002010	WHL22.487291.3.p1
OG0002010	WHL22.487291.4.p1
OG0002018	WHL22.341071.0.p1
OG0002018	WHL22.341071.1.p1
OG0002018	WHL22.341071.2.p1
OG0002018	WHL22.376897.1.p1
OG0002020	WHL22.399649.0.p1
OG0002020	WHL22.399649.1.p1
OG0002023	WHL22.505726.0.p1
OG0002023	WHL22.505726.1.p1
OG0002023	WHL22.505726.2.p1
OG0002023	WHL22.505726.3.p1
OG0002025	WHL22.612539.0.p1
OG0002025	WHL22.612539.1.p1
OG0002026	WHL22.313948.0.p1
OG0002026	WHL22.431850.0.p1
OG0002026	WHL22.683532.1.p1
OG0002027	WHL22.443690.4.p1
OG0002027	WHL22.443690.5.p1
OG0002027	WHL22.443690.6.p1
OG0002027	WHL22.443690.7.p1
OG0002028	WHL22.631508.0.p1
OG0002028	WHL22.631511.0.p1
OG0002028	WHL22.631609.0.p1
OG0002028	WHL22.631609.1.p1
OG0002028	WHL22.631609.2.p1
OG0002029	WHL22.65677.0.p1
OG0002030	WHL22.132601.0.p1
OG0002031	WHL22.535705.0.p1
OG0002032	WHL22.621484.0.p1
OG0002032	WHL22.621586.0.p1
OG0002032	WHL22.621590.0.p1
OG0002033	WHL22.587745.0.p1
OG0002033	WHL22.587745.1.p1
OG0002033	WHL22.587745.2.p1
OG0002033	WHL22.587745.3.p1
OG0002033	WHL22.587745.4.p1
OG0002037	WHL22.322752.0.p1
OG0002037	WHL22.322752.1.p1
OG0002038	WHL22.445555.0.p1
OG0002038	WHL22.579798.1.p1
OG0002039	WHL22.230515.0.p1
OG0002039	WHL22.230515.1.p1
OG0002040	WHL22.515871.0.p1
OG0002040	WHL22.515871.1.p1
OG0002040	WHL22.78706.0.p1
OG0002041	WHL22.428421.0.p1
OG0002041	WHL22.428421.1.p1
OG0002043	WHL22.421251.1.p1
OG0002045	WHL22.399073.0.p1
OG0002045	WHL22.399073.1.p1
OG0002045	WHL22.399073.2.p1
OG0002045	WHL22.78047.0.p1
OG0002046	WHL22.425458.0.p1
OG0002046	WHL22.425525.0.p1
OG0002046	WHL22.542795.0.p1
OG0002046	WHL22.67414.1.p1
OG0002048	WHL22.483624.0.p1
OG0002048	WHL22.557148.0.p1
OG0002050	WHL22.673346.1.p1
OG0002050	WHL22.673358.0.p1
OG0002050	WHL22.673358.2.p1
OG0002050	WHL22.673358.3.p1
OG0002051	WHL22.618754.0.p1
OG0002051	WHL22.618754.1.p1
OG0002052	WHL22.656376.0.p1
OG0002052	WHL22.656376.1.p1
OG0002052	WHL22.656376.2.p1
OG0002054	WHL22.286684.0.p1
OG0002057	WHL22.298068.0.p1
OG0002057	WHL22.351359.0.p1
OG0002057	WHL22.351359.1.p1
OG0002057	WHL22.351359.2.p1
OG0002057	WHL22.687187.0.p1
OG0002058	WHL22.195885.0.p1
OG0002058	WHL22.458985.0.p1
OG0002058	WHL22.458985.1.p1
OG0002059	WHL22.381558.0.p1
OG0002059	WHL22.381558.1.p1
OG0002059	WHL22.381558.2.p1
OG0002059	WHL22.381558.3.p1
OG0002059	WHL22.381558.4.p1
OG0002060	WHL22.146303.0.p1
OG0002060	WHL22.146303.1.p1
OG0002060	WHL22.680695.0.p1
OG0002061	WHL22.581982.0.p1
OG0002062	WHL22.137541.0.p1
OG0002062	WHL22.620754.1.p1
OG0002062	WHL22.667302.0.p1
OG0002062	WHL22.713889.0.p1
OG0002062	WHL22.752913.0.p1
OG0002063	WHL22.310543.0.p1
OG0002063	WHL22.87186.0.p1
OG0002064	WHL22.288474.0.p1
OG0002064	WHL22.288474.3.p1
OG0002064	WHL22.288474.3.p2
OG0002064	WHL22.288474.4.p1
OG0002064	WHL22.288474.5.p1
OG0002064	WHL22.288474.7.p1
OG0002064	WHL22.288483.0.p1
OG0002065	WHL22.354813.0.p1
OG0002065	WHL22.354813.2.p1
OG0002065	WHL22.400837.0.p1
OG0002066	WHL22.35238.0.p2
OG0002066	WHL22.542829.0.p1
OG0002066	WHL22.542829.1.p1
OG0002067	WHL22.278604.0.p1
OG0002068	WHL22.369894.0.p1
OG0002068	WHL22.511088.0.p1
OG0002068	WHL22.738751.0.p1
OG0002068	WHL22.738751.1.p1
OG0002068	WHL22.738751.2.p1
OG0002069	WHL22.70676.0.p1
OG0002069	WHL22.70676.1.p1
OG0002069	WHL22.70676.2.p1
OG0002072	WHL22.500248.0.p1
OG0002072	WHL22.500248.1.p1
OG0002072	WHL22.500248.2.p1
OG0002072	WHL22.500248.3.p1
OG0002072	WHL22.500248.4.p1
OG0002072	WHL22.500248.5.p1
OG0002073	WHL22.58492.6.p1
OG0002073	WHL22.58492.7.p1
OG0002073	WHL22.58523.1.p1
OG0002075	WHL22.468227.0.p1
OG0002075	WHL22.468227.1.p1
OG0002075	WHL22.67921.0.p1
OG0002075	WHL22.725209.0.p1
OG0002076	WHL22.339922.0.p1
OG0002076	WHL22.339925.0.p1
OG0002076	WHL22.512081.0.p1
OG0002077	WHL22.617565.0.p1
OG0002077	WHL22.617565.1.p1
OG0002077	WHL22.617565.2.p1
OG0002077	WHL22.617571.0.p1
OG0002077	WHL22.617602.0.p1
OG0002077	WHL22.617602.1.p1
OG0002077	WHL22.617602.2.p1
OG0002077	WHL22.617602.4.p1
OG0002078	WHL22.148162.1.p1
OG0002078	WHL22.148162.2.p1
OG0002079	WHL22.520860.0.p1
OG0002079	WHL22.520878.0.p1
OG0002080	WHL22.357370.0.p1
OG0002081	WHL22.597773.0.p1
OG0002082	WHL22.114666.0.p1
OG0002082	WHL22.114666.1.p1
OG0002083	WHL22.186040.0.p1
OG0002084	WHL22.686323.0.p1
OG0002084	WHL22.686326.1.p1
OG0002084	WHL22.686334.0.p1
OG0002085	WHL22.398458.0.p2
OG0002085	WHL22.64694.0.p1
OG0002085	WHL22.64694.1.p1
OG0002085	WHL22.64700.0.p1
OG0002086	WHL22.121729.1.p1
OG0002086	WHL22.121729.2.p1
OG0002086	WHL22.121729.3.p1
OG0002086	WHL22.121729.4.p1
OG0002087	WHL22.28159.1.p1
OG0002087	WHL22.28166.0.p1
OG0002087	WHL22.28166.1.p1
OG0002087	WHL22.28166.3.p1
OG0002087	WHL22.756119.5.p1
OG0002087	WHL22.756123.0.p1
OG0002088	WHL22.714323.0.p1
OG0002088	WHL22.714323.1.p1
OG0002089	WHL22.613012.0.p1
OG0002089	WHL22.757448.0.p1
OG0002089	WHL22.757448.1.p1
OG0002090	WHL22.722389.0.p1
OG0002090	WHL22.722389.1.p1
OG0002090	WHL22.754831.0.p1
OG0002091	WHL22.206086.0.p1
OG0002091	WHL22.206086.1.p1
OG0002092	WHL22.268545.0.p1
OG0002092	WHL22.268545.1.p1
OG0002092	WHL22.268545.2.p1
OG0002094	WHL22.187812.0.p1
OG0002094	WHL22.187812.1.p1
OG0002094	WHL22.187812.2.p1
OG0002094	WHL22.450801.0.p1
OG0002095	WHL22.58483.0.p1
OG0002096	WHL22.366202.0.p1
OG0002097	WHL22.377409.1.p1
OG0002097	WHL22.377409.2.p1
OG0002097	WHL22.504589.0.p1
OG0002097	WHL22.554381.0.p1
OG0002097	WHL22.84915.0.p1
OG0002097	WHL22.84915.1.p1
OG0002098	WHL22.192550.0.p1
OG0002098	WHL22.192550.1.p1
OG0002098	WHL22.192550.2.p1
OG0002098	WHL22.192583.0.p1
OG0002098	WHL22.677280.0.p1
OG0002100	WHL22.678314.0.p1
OG0002100	WHL22.738022.0.p1
OG0002102	WHL22.224218.0.p1
OG0002102	WHL22.224218.2.p1
OG0002102	WHL22.310181.0.p1
OG0002102	WHL22.6954.0.p1
OG0002102	WHL22.763020.0.p1
OG0002103	WHL22.726029.0.p1
OG0002103	WHL22.726029.1.p1
OG0002105	WHL22.760650.0.p1
OG0002105	WHL22.760650.1.p1
OG0002105	WHL22.760650.2.p1
OG0002106	WHL22.32435.0.p1
OG0002106	WHL22.32438.0.p1
OG0002106	WHL22.556629.0.p1
OG0002106	WHL22.556629.1.p1
OG0002108	WHL22.369423.0.p1
OG0002108	WHL22.369426.0.p1
OG0002108	WHL22.609061.0.p1
OG0002109	WHL22.621003.0.p1
OG0002109	WHL22.621003.1.p1
OG0002109	WHL22.621003.2.p1
OG0002109	WHL22.621031.1.p1
OG0002109	WHL22.621031.2.p1
OG0002110	WHL22.197749.0.p1
OG0002112	WHL22.530450.0.p1
OG0002113	WHL22.443029.0.p1
OG0002113	WHL22.443029.1.p1
OG0002114	WHL22.522575.0.p1
OG0002114	WHL22.522575.1.p1
OG0002115	WHL22.590111.0.p1
OG0002115	WHL22.590123.0.p1
OG0002116	WHL22.422504.1.p1
OG0002116	WHL22.522535.0.p1
OG0002117	WHL22.630537.0.p1
OG0002117	WHL22.765179.0.p1
OG0002117	WHL22.765179.1.p1
OG0002118	WHL22.144546.0.p1
OG0002119	WHL22.752419.0.p1
OG0002119	WHL22.752422.1.p1
OG0002120	WHL22.761240.0.p1
OG0002120	WHL22.761240.2.p1
OG0002120	WHL22.761240.3.p1
OG0002120	WHL22.761240.4.p1
OG0002121	WHL22.495075.0.p1
OG0002121	WHL22.495075.2.p1
OG0002122	WHL22.706494.1.p1
OG0002123	WHL22.330079.1.p1
OG0002124	WHL22.411650.0.p1
OG0002124	WHL22.411650.1.p1
OG0002124	WHL22.411700.0.p1
OG0002125	WHL22.603574.0.p1
OG0002126	WHL22.768987.0.p1
OG0002126	WHL22.768988.1.p2
OG0002127	WHL22.16464.0.p1
OG0002127	WHL22.16475.0.p1
OG0002128	WHL22.31512.0.p1
OG0002128	WHL22.31521.0.p1
OG0002129	WHL22.148161.0.p1
OG0002129	WHL22.714317.0.p1
OG0002130	WHL22.355981.0.p1
OG0002130	WHL22.699413.0.p1
OG0002131	WHL22.143964.0.p1
OG0002131	WHL22.1638.2.p1
OG0002135	WHL22.360461.1.p1
OG0002135	WHL22.360461.2.p1
OG0002136	WHL22.604689.0.p1
OG0002136	WHL22.604689.1.p1
OG0002136	WHL22.647782.1.p1
OG0002136	WHL22.745450.0.p1
OG0002136	WHL22.745455.1.p1
OG0002137	WHL22.610150.2.p1
OG0002137	WHL22.630693.0.p1
OG0002138	WHL22.593291.1.p1
OG0002138	WHL22.593291.2.p1
OG0002158	WHL22.382587.0.p1
OG0002158	WHL22.57086.0.p1
OG0002158	WHL22.713472.0.p1
OG0002158	WHL22.713478.0.p1
OG0002159	WHL22.211986.0.p1
OG0002159	WHL22.211986.3.p1
OG0002160	WHL22.19729.0.p1
OG0002160	WHL22.648108.0.p1
OG0002160	WHL22.661354.1.p3
OG0002161	WHL22.657294.0.p1
OG0002164	WHL22.409888.1.p1
OG0002166	WHL22.579010.0.p1
OG0002166	WHL22.579010.1.p1
OG0002166	WHL22.579010.2.p1
OG0002166	WHL22.579013.0.p1
OG0002167	WHL22.181103.0.p1
OG0002167	WHL22.621366.0.p1
OG0002170	WHL22.209264.1.p1
OG0002170	WHL22.337642.0.p1
OG0002170	WHL22.769681.0.p1
OG0002171	WHL22.425194.0.p1
OG0002171	WHL22.425194.0.p2
OG0002171	WHL22.425194.1.p1
OG0002171	WHL22.425194.1.p2
OG0002171	WHL22.454968.0.p1
OG0002171	WHL22.454968.1.p1
OG0002171	WHL22.454971.0.p1
OG0002172	WHL22.498070.0.p1
OG0002172	WHL22.597289.0.p1
OG0002172	WHL22.597289.1.p1
OG0002173	WHL22.21342.0.p1
OG0002174	WHL22.226508.0.p1
OG0002174	WHL22.249590.0.p1
OG0002175	WHL22.677609.0.p1
OG0002175	WHL22.677612.0.p1
OG0002176	WHL22.122708.0.p1
OG0002176	WHL22.341008.0.p1
OG0002176	WHL22.407979.1.p1
OG0002176	WHL22.407983.0.p1
OG0002176	WHL22.407983.1.p1
OG0002177	WHL22.86850.0.p1
OG0002177	WHL22.86850.1.p1
OG0002177	WHL22.86853.0.p1
OG0002179	WHL22.199999.0.p1
OG0002179	WHL22.536501.0.p1
OG0002179	WHL22.706726.0.p1
OG0002179	WHL22.706726.1.p1
OG0002180	WHL22.493658.0.p1
OG0002180	WHL22.532597.0.p1
OG0002182	WHL22.191650.0.p1
OG0002182	WHL22.191650.1.p1
OG0002182	WHL22.285699.0.p1
OG0002183	WHL22.245925.0.p1
OG0002183	WHL22.245925.1.p1
OG0002183	WHL22.245928.0.p1
OG0002183	WHL22.760300.0.p1
OG0002184	WHL22.308013.0.p1
OG0002184	WHL22.308051.0.p1
OG0002184	WHL22.58769.0.p1
OG0002185	WHL22.11453.0.p1
OG0002186	WHL22.526594.0.p1
OG0002186	WHL22.526594.1.p1
OG0002187	WHL22.626474.0.p1
OG0002187	WHL22.626474.3.p1
OG0002188	WHL22.60716.0.p1
OG0002188	WHL22.60716.0.p2
OG0002188	WHL22.60716.1.p1
OG0002189	WHL22.294897.1.p1
OG0002189	WHL22.294897.2.p1
OG0002190	WHL22.280575.0.p1
OG0002190	WHL22.280654.0.p1
OG0002190	WHL22.280654.1.p1
OG0002190	WHL22.280654.2.p1
OG0002190	WHL22.296126.0.p1
OG0002190	WHL22.52203.0.p1
OG0002190	WHL22.584086.0.p1
OG0002190	WHL22.677528.0.p1
OG0002190	WHL22.735224.0.p1
OG0002191	WHL22.557229.0.p1
OG0002191	WHL22.63521.0.p1
OG0002191	WHL22.63521.1.p1
OG0002191	WHL22.63521.3.p1
OG0002191	WHL22.63539.0.p1
OG0002192	WHL22.402200.0.p1
OG0002192	WHL22.402200.1.p1
OG0002193	WHL22.156127.0.p1
OG0002194	WHL22.372195.1.p1
OG0002194	WHL22.372195.1.p2
OG0002194	WHL22.372195.2.p1
OG0002194	WHL22.372195.2.p2
OG0002195	WHL22.436334.0.p1
OG0002195	WHL22.436334.1.p1
OG0002195	WHL22.436334.2.p1
OG0002196	WHL22.269719.0.p1
OG0002196	WHL22.504453.0.p1
OG0002197	WHL22.759750.1.p1
OG0002198	WHL22.155683.0.p1
OG0002199	WHL22.262267.0.p1
OG0002199	WHL22.283497.0.p1
OG0002199	WHL22.37774.0.p1
OG0002199	WHL22.418649.0.p1
OG0002199	WHL22.76218.0.p1
OG0002199	WHL22.76242.0.p1
OG0002200	WHL22.596428.0.p2
OG0002202	WHL22.129488.0.p1
OG0002202	WHL22.129552.1.p1
OG0002204	WHL22.309925.0.p1
OG0002204	WHL22.90149.0.p1
OG0002204	WHL22.90149.1.p1
OG0002205	WHL22.140308.0.p1
OG0002205	WHL22.737890.1.p1
OG0002206	WHL22.579441.0.p1
OG0002206	WHL22.579441.1.p1
OG0002206	WHL22.579530.0.p1
OG0002207	WHL22.34262.0.p1
OG0002208	WHL22.244010.0.p1
OG0002210	WHL22.55116.0.p1
OG0002210	WHL22.55125.0.p1
OG0002212	WHL22.124861.0.p1
OG0002212	WHL22.124861.1.p1
OG0002213	WHL22.699772.0.p1
OG0002214	WHL22.748468.0.p1
OG0002214	WHL22.748468.2.p1
OG0002215	WHL22.459255.0.p1
OG0002215	WHL22.720463.1.p1
OG0002215	WHL22.720476.0.p1
OG0002216	WHL22.295508.1.p1
OG0002216	WHL22.77054.0.p1
OG0002216	WHL22.77054.1.p1
OG0002218	WHL22.763207.0.p1
OG0002220	WHL22.244629.0.p1
OG0002220	WHL22.337210.0.p1
OG0002220	WHL22.337210.1.p1
OG0002220	WHL22.337210.2.p1
OG0002220	WHL22.401780.0.p1
OG0002221	WHL22.599981.0.p1
OG0002221	WHL22.599987.0.p1
OG0002221	WHL22.64124.0.p2
OG0002221	WHL22.64142.0.p1
OG0002223	WHL22.34230.0.p1
OG0002224	WHL22.49671.0.p1
OG0002225	WHL22.441448.0.p1
OG0002225	WHL22.441448.1.p1
OG0002226	WHL22.732633.0.p1
OG0002226	WHL22.732639.0.p1
OG0002227	WHL22.126839.0.p1
OG0002227	WHL22.289310.0.p1
OG0002228	WHL22.260424.0.p1
OG0002229	WHL22.501452.0.p1
OG0002230	WHL22.203461.0.p1
OG0002230	WHL22.493260.0.p1
OG0002231	WHL22.347852.0.p1
OG0002231	WHL22.499160.0.p1
OG0002232	WHL22.626923.0.p1
OG0002233	WHL22.376295.0.p1
OG0002233	WHL22.70694.0.p1
OG0002233	WHL22.70697.0.p1
OG0002234	WHL22.200450.0.p1
OG0002234	WHL22.250531.0.p1
OG0002235	WHL22.480908.0.p1
OG0002236	WHL22.722825.1.p1
OG0002237	WHL22.196082.0.p1
OG0002237	WHL22.196095.0.p1
OG0002237	WHL22.82202.0.p1
OG0002237	WHL22.82205.0.p1
OG0002238	WHL22.422188.0.p1
OG0002239	WHL22.632383.0.p1
OG0002239	WHL22.632389.0.p1
OG0002240	WHL22.605049.0.p1
OG0002240	WHL22.605049.1.p1
OG0002242	WHL22.581037.0.p1
OG0002243	WHL22.665657.0.p1
OG0002244	WHL22.98540.0.p1
OG0002245	WHL22.400281.1.p1
OG0002245	WHL22.400281.2.p1
OG0002246	WHL22.331620.0.p1
OG0002246	WHL22.331620.0.p2
OG0002246	WHL22.331620.1.p1
OG0002246	WHL22.331620.1.p2
OG0002247	WHL22.245633.0.p1
OG0002247	WHL22.536958.0.p1
OG0002248	WHL22.376963.0.p1
OG0002248	WHL22.626688.0.p1
OG0002249	WHL22.243606.0.p1
OG0002249	WHL22.380314.0.p1
OG0002249	WHL22.380314.0.p2
OG0002249	WHL22.589072.0.p1
OG0002249	WHL22.589075.0.p1
OG0002249	WHL22.589078.0.p1
OG0002250	WHL22.677195.0.p1
OG0002250	WHL22.80541.0.p1
OG0002251	WHL22.676756.0.p1
OG0002251	WHL22.676756.1.p1
OG0002251	WHL22.676756.2.p1
OG0002251	WHL22.676756.3.p1
OG0002251	WHL22.721530.0.p1
OG0002252	WHL22.693841.0.p1
OG0002253	WHL22.603730.0.p1
OG0002253	WHL22.603745.0.p1
OG0002253	WHL22.603748.0.p1
OG0002253	WHL22.603748.1.p1
OG0002253	WHL22.603757.0.p1
OG0002253	WHL22.603763.0.p1
OG0002253	WHL22.603763.1.p1
OG0002254	WHL22.268984.0.p1
OG0002254	WHL22.375916.0.p1
OG0002255	WHL22.292317.0.p1
OG0002255	WHL22.335263.0.p1
OG0002255	WHL22.53361.0.p1
OG0002255	WHL22.53364.0.p1
OG0002256	WHL22.569315.0.p1
OG0002258	WHL22.143762.0.p1
OG0002258	WHL22.143762.1.p1
OG0002258	WHL22.143762.2.p1
OG0002258	WHL22.143762.3.p1
OG0002266	WHL22.525013.0.p1
OG0002267	WHL22.652241.0.p1
OG0002282	WHL22.3339.1.p1
OG0002282	WHL22.735690.0.p1
OG0002284	WHL22.721007.0.p1
OG0002284	WHL22.721007.1.p1
OG0002291	WHL22.541721.0.p1
OG0002291	WHL22.541724.0.p1
OG0002291	WHL22.9334.0.p1
OG0002291	WHL22.9337.0.p1
OG0002292	WHL22.552909.0.p1
OG0002292	WHL22.608828.0.p1
OG0002292	WHL22.709303.0.p1
OG0002293	WHL22.586460.0.p1
OG0002293	WHL22.586460.1.p1
OG0002293	WHL22.586460.2.p1
OG0002294	WHL22.237844.0.p1
OG0002294	WHL22.237844.1.p1
OG0002294	WHL22.237844.2.p1
OG0002294	WHL22.237844.3.p1
OG0002295	WHL22.239223.0.p1
OG0002295	WHL22.239223.1.p1
OG0002297	WHL22.205532.0.p1
OG0002297	WHL22.682588.0.p1
OG0002297	WHL22.682588.2.p1
OG0002298	WHL22.371264.0.p1
OG0002298	WHL22.371267.0.p1
OG0002298	WHL22.634326.0.p1
OG0002298	WHL22.634326.1.p1
OG0002298	WHL22.634326.3.p1
OG0002300	WHL22.552506.0.p1
OG0002301	WHL22.539374.0.p1
OG0002302	WHL22.657687.0.p1
OG0002303	WHL22.99960.0.p1
OG0002304	WHL22.207242.0.p1
OG0002304	WHL22.515225.1.p1
OG0002304	WHL22.515225.2.p1
OG0002304	WHL22.647930.0.p1
OG0002305	WHL22.467582.0.p1
OG0002305	WHL22.503015.0.p1
OG0002308	WHL22.600113.0.p1
OG0002308	WHL22.600113.1.p1
OG0002308	WHL22.600119.0.p1
OG0002308	WHL22.600128.0.p1
OG0002310	WHL22.420841.0.p1
OG0002310	WHL22.420841.1.p1
OG0002310	WHL22.420841.2.p1
OG0002311	WHL22.161803.0.p1
OG0002311	WHL22.161803.1.p1
OG0002312	WHL22.567232.0.p1
OG0002312	WHL22.567232.1.p1
OG0002313	WHL22.287048.0.p1
OG0002314	WHL22.316135.0.p1
OG0002314	WHL22.316144.0.p1
OG0002314	WHL22.316147.0.p1
OG0002315	WHL22.46517.0.p1
OG0002315	WHL22.488448.0.p1
OG0002317	WHL22.211966.0.p1
OG0002317	WHL22.585502.0.p1
OG0002317	WHL22.585502.1.p1
OG0002318	WHL22.571267.0.p1
OG0002320	WHL22.567705.0.p1
OG0002320	WHL22.567705.1.p1
OG0002320	WHL22.567705.3.p1
OG0002320	WHL22.567705.4.p1
OG0002320	WHL22.567705.5.p1
OG0002320	WHL22.567705.6.p1
OG0002322	WHL22.281151.0.p1
OG0002322	WHL22.339442.0.p1
OG0002322	WHL22.339442.1.p1
OG0002323	WHL22.70438.0.p1
OG0002324	WHL22.199278.0.p1
OG0002324	WHL22.199278.1.p1
OG0002324	WHL22.199278.2.p1
OG0002324	WHL22.199278.3.p1
OG0002324	WHL22.199278.4.p1
OG0002325	WHL22.452288.0.p1
OG0002325	WHL22.84744.0.p1
OG0002325	WHL22.84744.1.p1
OG0002326	WHL22.296748.0.p1
OG0002326	WHL22.507882.0.p1
OG0002326	WHL22.614959.0.p1
OG0002327	WHL22.33678.0.p1
OG0002327	WHL22.33678.1.p1
OG0002327	WHL22.33678.2.p1
OG0002327	WHL22.33678.3.p1
OG0002328	WHL22.132187.0.p1
OG0002328	WHL22.132187.1.p1
OG0002328	WHL22.132187.2.p1
OG0002328	WHL22.132187.3.p1
OG0002329	WHL22.115205.1.p1
OG0002329	WHL22.617709.0.p1
OG0002330	WHL22.347146.0.p1
OG0002331	WHL22.17507.0.p1
OG0002332	WHL22.130821.0.p1
OG0002332	WHL22.136942.0.p1
OG0002333	WHL22.247042.0.p1
OG0002333	WHL22.247042.1.p1
OG0002333	WHL22.247042.2.p1
OG0002333	WHL22.247042.3.p1
OG0002336	WHL22.228287.0.p1
OG0002336	WHL22.228287.1.p1
OG0002336	WHL22.228287.2.p1
OG0002336	WHL22.228287.3.p1
OG0002337	WHL22.230801.0.p1
OG0002338	WHL22.595201.0.p1
OG0002339	WHL22.591763.0.p1
OG0002339	WHL22.591763.1.p1
OG0002339	WHL22.591766.0.p1
OG0002339	WHL22.591769.0.p1
OG0002339	WHL22.591778.0.p1
OG0002340	WHL22.462986.0.p1
OG0002340	WHL22.463224.0.p1
OG0002340	WHL22.463224.1.p1
OG0002340	WHL22.617656.0.p1
OG0002341	WHL22.565288.1.p1
OG0002341	WHL22.570527.0.p1
OG0002341	WHL22.570543.0.p1
OG0002341	WHL22.68177.0.p1
OG0002342	WHL22.97968.0.p1
OG0002343	WHL22.510486.0.p1
OG0002343	WHL22.513397.0.p1
OG0002343	WHL22.513496.0.p1
OG0002343	WHL22.513965.0.p1
OG0002344	WHL22.333428.0.p1
OG0002344	WHL22.488968.0.p1
OG0002345	WHL22.229789.0.p1
OG0002347	WHL22.70457.1.p1
OG0002347	WHL22.70457.2.p1
OG0002347	WHL22.70457.3.p1
OG0002348	WHL22.282660.0.p1
OG0002349	WHL22.701048.0.p1
OG0002350	WHL22.69973.0.p1
OG0002351	WHL22.381236.0.p1
OG0002351	WHL22.381242.0.p1
OG0002351	WHL22.685113.0.p1
OG0002352	WHL22.639732.0.p1
OG0002352	WHL22.639732.1.p1
OG0002352	WHL22.639741.0.p1
OG0002352	WHL22.639741.1.p1
OG0002352	WHL22.639741.2.p1
OG0002352	WHL22.639741.3.p1
OG0002352	WHL22.639741.5.p1
OG0002353	WHL22.652522.0.p1
OG0002354	WHL22.665153.0.p1
OG0002354	WHL22.665153.1.p1
